"Категория";"URL категории";"Товар";"Вариант";"Описание";"Цена";"URL";"Изображение";"Артикул";"Количество";"Активность";"Заголовок [SEO]";"Ключевые слова [SEO]";"Описание [SEO]";"Старая цена";"Рекомендуемый";"Новый";"Сортировка";"Вес";"Связанные артикулы";"Смежные категории";"Ссылка на товар";"Валюта";"Свойства";"id";
"Удилища/Спиннинговые";"fishing-rods/spinning";"Спиннинг штекерный Libao Bass Hunter 2.4 м (10-30гр)";;"Спиннинг Libao Bass Hunter отбладает не только стильным дизайном, но и отличными техническими характеристиками. Бланк Libao очень легкий, потому-то изготовлен с графита IM7. Кольца со вставками SIC на креплении из нержавеющей стали, качественный катушкодержатель и рукоятка изготовленная из качественного материала Evа делают данное удилище идеальным для рыболовов.<br /><br /><strong>Производитель</strong>: Libao<br /><strong>Длина</strong>: 2.4 м<br /><strong>Количество вставок</strong>: 2 (штекер)<br /><strong>Тест</strong>: 10 - 30 гр<br /><strong>Материал</strong>: карбон (углепластик)<br /><strong>Конструкция</strong>: штекерная";"1750";"spinning-shtekernyy-libao-bass-hunter-2-4-m-10-30gr";"libao-bass-hunter.png";"CN104";"-1";"1";"Купить Спиннинг штекерный Libao Bass Hunter 2.4 м (10-30гр) у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Спиннинг штекерный Libao Bass Hunter 2.4 м (10-30гр) купить, CN104, Спиннинг, штекерный, Libao, Bass, Hunter, 2.4 м, 10-30, гр";"Спиннинг Libao Bass Hunter отбладает не только стильным дизайном, но и отличными техническими характеристиками. Бланк Libao очень легкий, потому-то изготовлен с графита IM7";;"0";"0";"109";0;"";;;RUR;"Характеристики=[type=textarea value= product_margin=]&Конструкция=[type=assortmentCheckBox value=Штекерная product_margin=Штекерная|Телескопическая]&Бренд=[type=assortmentCheckBox value=LIBAO product_margin=TRAPER|ЛОТОС|XING SHENG|OWNER|BERKLEY|LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]&Теги=";104;
"Удилища/Спиннинговые";"fishing-rods/spinning";"Спиннинг штекерный Libao Bass Hunter 2.1 м (10-30гр)";;"Спиннинг Libao Bass Hunter отбладает не только стильным дизайном, но и отличными техническими характеристиками. Бланк Libao очень легкий, потому-то изготовлен с графита IM7. Кольца со вставками SIC на креплении из нержавеющей стали, качественный катушкодержатель и рукоятка изготовленная из качественного материала Evа делают данное удилище идеальным для рыболовов.<br /><br /><strong>Производитель</strong>: Libao<br /><strong>Длина</strong>: 2.1 м<br /><strong>Количество вставок</strong>: 2 (штекер)<br /><strong>Тест</strong>: 10 - 30 гр<br /><strong>Материал</strong>: карбон (углепластик)<br /><strong>Конструкция</strong>: штекерная";"1550";"spinning-shtekernyy-libao-bass-hunter-2-1-m-10-30gr";"libao-bass-hunter.png";"CN102";"-1";"1";"Купить Спиннинг штекерный Libao Bass Hunter 2.1 м (10-30гр) у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Спиннинг штекерный Libao Bass Hunter 2.1 м (10-30гр) купить, CN102, Спиннинг, штекерный, Libao, Bass, Hunter, 2.1 м, 10-30, гр";"Спиннинг Libao Bass Hunter отбладает не только стильным дизайном, но и отличными техническими характеристиками. Бланк Libao очень легкий, потому-то изготовлен с графита IM7";;"0";"0";"108";0;"";;;RUR;"Характеристики=[type=textarea value= product_margin=]&Конструкция=[type=assortmentCheckBox value=Штекерная product_margin=Штекерная|Телескопическая]&Бренд=[type=assortmentCheckBox value=LIBAO product_margin=TRAPER|ЛОТОС|XING SHENG|OWNER|BERKLEY|LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]&Теги=";102;
"Катушки/Безынерционные";"bobbins/instantaneous";"Катушка Libao SHR 2000 3+1 BB";;"Катушка от производителя Libao, сделанная из алюминевого корпуса и алюминевой основной шпули. Катушка обладает стопором обратного хода ротора или антириверсом. В комплект входит запасная пластиковая шпуля.<br /><br /><strong>Производитель</strong>: Libao<br /><strong>Подшипников</strong>: 3+1<br /><strong>Размер шпули</strong>: 2000<br /><strong>Емкость шпули</strong>: 0.18 - 240 мм - м<br /><strong>Фрикцион</strong>: Задний<br /><strong>Передаточное число</strong>: 5.1:1<br /><strong>Материал катушки</strong>: алюминевый<br /><strong>Материал основной шпули</strong>: алюминевый<br /><strong>Материал запасной катушки</strong>: пластиковый<br /><strong>Ручка</strong>: складная";"650";"katushka-libao-shr-3000-3-1-bb_100";"shr2000.png|shr2000-ot-s.png";"CN100";"-1";"1";"Купить Катушка Libao SHR 2000 3+1 BB у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Катушка Libao SHR 2000 3+1 BB купить, CN100, Катушка, Libao, SHR 2000, 3+1 BB";"Катушка от производителя Libao, сделанная из алюминевого корпуса и алюминевой основной шпули. Катушка обладает стопором обратного хода ротора или антириверсом";;"0";"0";"107";0;"CN26";;;RUR;"Характеристики=[type=textarea value= product_margin=]&Размер шпули=[type=assortmentCheckBox value=2000 product_margin=6000|5000|4000|3500|3000|2000|1000|800|500]&Фрикцион=[type=assortmentCheckBox value=Задний product_margin=Задний|Передний]&Бренд=[type=assortmentCheckBox value=LIBAO product_margin=TRAPER|ЛОТОС|XING SHENG|OWNER|BERKLEY|LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]&Теги=";100;
"Катушки/Безынерционные";"bobbins/instantaneous";"Катушка Libao SHR 3000 3+1 BB";;"Катушка от производителя Libao, сделанная из алюминевого корпуса и алюминевой основной шпули. Катушка обладает стопором обратного хода ротора или антириверсом. В комплект входит запасная пластиковая шпуля.<br /><br /><strong>Производитель</strong>: Libao<br /><strong>Подшипников</strong>: 3+1<br /><strong>Размер шпули</strong>: 3000<br /><strong>Емкость шпули</strong>: 0.20 - 240 мм - м<br /><strong>Фрикцион</strong>: Задний<br /><strong>Передаточное число</strong>: 5.1:1<br /><strong>Материал катушки</strong>: алюминевый<br /><strong>Материал основной шпули</strong>: алюминевый<br /><strong>Материал запасной катушки</strong>: пластиковый<br /><strong>Ручка</strong>: складная";"670";"katushka-libao-shr-3000-3-1-bb";"shr3000.png|shr3000-ot-s.png";"CN98";"-1";"1";"Купить Катушка Libao SHR 3000 3+1 BB у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Катушка Libao SHR 3000 3+1 BB купить, CN98, Катушка, Libao, SHR 3000, 3+1 BB";"Катушка от производителя Libao, сделанная из алюминевого корпуса и алюминевой основной шпули. Катушка обладает стопором обратного хода ротора или антириверсом";;"0";"0";"106";0;"CN38,CN160";;;RUR;"Характеристики=[type=textarea value= product_margin=]&Размер шпули=[type=assortmentCheckBox value=3000 product_margin=6000|5000|4000|3500|3000|2000|1000|800|500]&Фрикцион=[type=assortmentCheckBox value=Задний product_margin=Задний|Передний]&Бренд=[type=assortmentCheckBox value=LIBAO product_margin=TRAPER|ЛОТОС|XING SHENG|OWNER|BERKLEY|LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]&Теги=";98;
"Катушки/Безынерционные";"bobbins/instantaneous";"Катушка Libao Doris 4000 3+1 BB";;"Отличная безинерционная катушка с передним&nbsp;фрикционом, выполнена в алюминиевом корпусе и&nbsp;оснащена алюминиевой шпулей и ручкой. В &nbsp;комплект входит запасная пластиковая&nbsp;шпуля.<br /><br /><strong>Производитель</strong>: Libao<br /><strong>Подшипников</strong>: 3+1<br /><strong>Размер шпули</strong>: 4000<br /><strong>Емкость шпули</strong>: 0,25 - 180 мм - м<br /><strong>Фрикцион</strong>: передний<br /><strong>Передаточное число</strong>: 5.2<br /><strong>Материал катушки</strong>: алюминевый<br /><strong>Материал основной шпули</strong>: алюминевый<br /><strong>Ручка</strong>: складная";"890";"katushka-libao-doris-4000-3-1-bb";"doris4000.png|doris4000-ot-s.png";"CN97";"-1";"1";"Купить Катушка Libao Doris 4000 3+1 BB у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Катушка Libao Doris 4000 3+1 BB купить, CN97, Катушка, Libao, Doris, 4000, 3+1 BB";"Отличная безинерционная катушка с передним фрикционом, выполнена в алюминиевом корпусе и оснащена алюминиевой шпулей и ручкой. В комплект входит запасная пластиковая шпуля";;"0";"0";"105";0,36;"";;;RUR;"Характеристики=[type=textarea value= product_margin=]&Размер шпули=[type=assortmentCheckBox value=4000 product_margin=6000|5000|4000|3500|3000|2000|1000|800|500]&Фрикцион=[type=assortmentCheckBox value=Передний product_margin=Задний|Передний]&Бренд=[type=assortmentCheckBox value=LIBAO product_margin=TRAPER|ЛОТОС|XING SHENG|OWNER|BERKLEY|LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]&Теги=";97;
"Катушки/Безынерционные";"bobbins/instantaneous";"Катушка Libao Doris 3000 3+1 BB";;"Отличная безинерционная катушка с передним фрикционом, выполнена в алюминиевом корпусе и оснащена алюминиевой шпулей и ручкой. В комплект входит запасная пластиковая шпуля. Катушка обладает стопором обратного хода ротора.<br /><br /><strong>Производитель</strong>: Libao<br /><strong>Подшипников</strong>: 3+1<br /><strong>Размер шпули</strong>: 3000<br /><strong>Емкость шпули</strong>: 0,28 - 175 мм - м<br /><strong>Фрикцион</strong>: передний<br /><strong>Передаточное число</strong>: 4.9:1<br /><strong>Материал катушки</strong>: алюминевый<br /><strong>Материал основной шпули</strong>: алюминевый<br /><strong>Ручка</strong>: складная";"860";"katushka-libao-doris-3000-3-1-bb";"doris3000.png|doris3000-ot-s.png";"CN96";"-1";"1";"Купить Катушка Libao Doris 3000 3+1 BB у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Катушка Libao Doris 3000 3+1 BB купить, CN96, Катушка, Libao, Doris, 3000, 3+1 BB";"Отличная безинерционная катушка с передним фрикционом, выполнена в алюминиевом корпусе и оснащена алюминиевой шпулей и ручкой. В комплект входит запасная пластиковая шпуля";;"0";"0";"104";0,35;"";;;RUR;"Характеристики=[type=textarea value= product_margin=]&Размер шпули=[type=assortmentCheckBox value=3000 product_margin=6000|5000|4000|3500|3000|2000|1000|800|500]&Фрикцион=[type=assortmentCheckBox value=Передний product_margin=Задний|Передний]&Бренд=[type=assortmentCheckBox value=LIBAO product_margin=TRAPER|ЛОТОС|XING SHENG|OWNER|BERKLEY|LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]&Теги=";96;
"Катушки/Безынерционные";"bobbins/instantaneous";"Катушка Libao Doris 2000 3+1 BB";;"Отличная безинерционная катушка с передним&nbsp;фрикционом, выполнена в алюминиевом корпусе и&nbsp;оснащена алюминиевой шпулей и ручкой. В &nbsp;комплект входит запасная пластиковая&nbsp;шпуля.<br /><br /><strong>Производитель</strong>: Libao<br /><strong>Подшипников</strong>: 3+1<br /><strong>Размер шпули</strong>: 2000<br /><strong>Емкость шпули</strong>: 0,25 - 140 мм - м<br /><strong>Фрикцион</strong>: передний<br /><strong>Передаточное число</strong>: 5.2<br /><strong>Материал катушки</strong>: алюминевый<br /><strong>Материал основной шпули</strong>: алюминевый<br /><strong>Ручка</strong>: складная";"830";"katushka-libao-doris-2000-3-1-bb";"doris2000.png|doris2000-ot-s.png";"CN95";"-1";"1";"Купить Катушка Libao Doris 2000 3+1 BB у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Катушка Libao Doris 2000 3+1 BB купить, CN95, Катушка, Libao, Doris, 2000, 3+1 BB";"Отличная безинерционная катушка с передним фрикционом, выполнена в алюминиевом корпусе и оснащена алюминиевой шпулей и ручкой. В комплект входит запасная пластиковая шпуля";;"0";"0";"103";0,275;"";;;RUR;"Характеристики=[type=textarea value= product_margin=]&Размер шпули=[type=assortmentCheckBox value=2000 product_margin=6000|5000|4000|3500|3000|2000|1000|800|500]&Фрикцион=[type=assortmentCheckBox value=Передний product_margin=Задний|Передний]&Бренд=[type=assortmentCheckBox value=LIBAO product_margin=TRAPER|ЛОТОС|XING SHENG|OWNER|BERKLEY|LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]&Теги=";95;
"Катушки/Безынерционные";"bobbins/instantaneous";"Катушка Libao Doris 1000 3+1 BB";;"Отличная безинерционная катушка с передним&nbsp;фрикционом, выполнена в алюминиевом корпусе и&nbsp;оснащена алюминиевой шпулей и ручкой. В &nbsp;комплект входит запасная пластиковая&nbsp;шпуля.<br /><br /><strong>Производитель</strong>: Libao<br /><strong>Подшипников</strong>: 3+1<br /><strong>Размер шпули</strong>: 1000<br /><strong>Емкость шпули</strong>: 0,22 - 125 мм - м<br /><strong>Фрикцион</strong>: передний<br /><strong>Передаточное число</strong>: 5.2<br /><strong>Материал катушки</strong>: алюминевый<br /><strong>Материал основной шпули</strong>: алюминевый<br /><strong>Ручка</strong>: складная";"800";"katushka-libao-doris-1000-3-1-bb";"doris1000.png|doris1000-ot-s.png";"CN94";"-1";"1";"Купить Катушка Libao Doris 1000 3+1 BB у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Катушка Libao Doris 1000 3+1 BB купить, CN94, Катушка, Libao, Doris, 1000, 3+1 BB";"Отличная безинерционная катушка с передним фрикционом, выполнена в алюминиевом корпусе и оснащена алюминиевой шпулей и ручкой. В комплект входит запасная пластиковая шпуля";;"0";"0";"102";0,26;"";;;RUR;"Характеристики=[type=textarea value= product_margin=]&Размер шпули=[type=assortmentCheckBox value=1000 product_margin=6000|5000|4000|3500|3000|2000|1000|800|500]&Фрикцион=[type=assortmentCheckBox value=Передний product_margin=Задний|Передний]&Бренд=[type=assortmentCheckBox value=LIBAO product_margin=TRAPER|ЛОТОС|XING SHENG|OWNER|BERKLEY|LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]&Теги=";94;
"Удилища/Маховые";"fishing-rods/wave";"Удочка маховая MIKADO Princessa 7 м";;"<p>	Карбоновая (углепластиковая) удочка длинного сложения с кольцами длинной 7&nbsp;метров. Легкая, компактная, удобная в руке. Большое количество колец позволяет распределять нагрузку по всей длине удилища. Защитный колпачек в комплекте. Металлический катушкодержатель.</p><p>	<strong>Производитель</strong>: Mikado<br />	<strong>Длина</strong>: 7&nbsp;м<br />	<strong>Количество колен</strong>: 7<br />	<strong>Тест</strong>: 10 - 30 гр<br />	<strong>Материал</strong>: Карбон (Углепластк)<br />	<strong>Конструкция</strong>: Телескопическая</p>";"950";"udochka-mahovaya-mikado-princessa-7-m";"mikado-princess-7-m.png[:param:][alt=Удочка маховая MIKADO Princessa 7 м][title=Удочка маховая MIKADO Princessa 7 м]|mikado-princess-7-m-b.png|mikado-princess-7-m-r.png";"CN93";"-1";"1";"Купить Удочка маховая MIKADO Princessa 7 м у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Удочка маховая MIKADO Princessa 7 м купить, CN93, Удочка, маховая, MIKADO, Princessa, 7 м";"Карбоновая (углепластиковая) удочка длинного сложения с кольцами длинной 7 метров. Легкая, компактная, удобная в руке. Большое количество колец позволяет распределять нагрузку по всей длине удилища";;"0";"0";"100";0;"";;;RUR;"Характеристики=[type=textarea value= product_margin=]&Конструкция=[type=assortmentCheckBox value=Телескопическая product_margin=Штекерная|Телескопическая]&Бренд=[type=assortmentCheckBox value=MIKADO product_margin=TRAPER|ЛОТОС|XING SHENG|OWNER|BERKLEY|LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]&Теги=";93;
"Удилища/Маховые";"fishing-rods/wave";"Удочка маховая MIKADO Princessa 6 м";;"<p>	Карбоновая (углепластиковая) удочка длинного сложения с кольцами длинной 6&nbsp;метров. Легкая, компактная, удобная в руке. Большое количество колец позволяет распределять нагрузку по всей длине удилища. Защитный колпачек в комплекте. Металлический катушкодержатель.</p><p>	<strong>Производитель</strong>: Mikado<br />	<strong>Длина</strong>: 6&nbsp;м<br />	<strong>Количество колен</strong>: 6<br />	<strong>Тест</strong>: 10 - 30 гр<br />	<strong>Материал</strong>: Карбон (Углепластк)<br />	<strong>Конструкция</strong>: Телескопическая</p>";"850";"udochka-mahovaya-mikado-princessa-6-m";"mikado-princess-6-m.png[:param:][alt=Удочка маховая MIKADO Princessa 6 м][title=Удочка маховая MIKADO Princessa 6 м]|mikado-princess-6-m-b.png|mikado-princess-6-m-r.png";"CN92";"-1";"1";"Купить Удочка маховая MIKADO Princessa 6 м у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Удочка маховая MIKADO Princessa 6 м купить, CN92, Удочка, маховая, MIKADO, Princessa, 6 м";"Карбоновая (углепластиковая) удочка длинного сложения с кольцами длинной 6 метров. Легкая, компактная, удобная в руке. Большое количество колец позволяет распределять нагрузку по всей длине удилища";;"0";"0";"98";0;"";;;RUR;"Характеристики=[type=textarea value= product_margin=]&Конструкция=[type=assortmentCheckBox value=Телескопическая product_margin=Штекерная|Телескопическая]&Бренд=[type=assortmentCheckBox value=MIKADO product_margin=TRAPER|ЛОТОС|XING SHENG|OWNER|BERKLEY|LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]&Теги=";92;
"Удилища/Маховые";"fishing-rods/wave";"Удочка маховая MIKADO Princessa 5 м";;"<p>	Карбоновая (углепластиковая) удочка длинного сложения с кольцами длинной 5&nbsp;метров. Легкая, компактная, удобная в руке. Большое количество колец позволяет распределять нагрузку по всей длине удилища. Защитный колпачек в комплекте. Металлический катушкодержатель.</p><p>	<strong>Производитель</strong>: Mikado<br />	<strong>Длина</strong>: 5&nbsp;м<br />	<strong>Количество колен</strong>: 5<br />	<strong>Тест</strong>: 10 - 30 гр<br />	<strong>Материал</strong>: Карбон (Углепластк)<br />	<strong>Конструкция</strong>: Телескопическая</p>";"750";"udochka-mahovaya-mikado-princessa-5-m";"mikado-princess-5-m.png[:param:][alt=Удочка маховая MIKADO Princessa 5 м][title=Удочка маховая MIKADO Princessa 5 м]|mikado-princess-5-m-b.png|mikado-princess-5-m-r.png";"CN91";"-1";"1";"Купить Удочка маховая MIKADO Princessa 5 м у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Удочка маховая MIKADO Princessa 5 м купить, CN91, Удочка, маховая, MIKADO, Princessa, 5 м";"Карбоновая (углепластиковая) удочка длинного сложения с кольцами длинной 5 метров. Легкая, компактная, удобная в руке. Большое количество колец позволяет распределять нагрузку по всей длине удилища";;"0";"0";"97";0;"";;;RUR;"Характеристики=[type=textarea value= product_margin=]&Конструкция=[type=assortmentCheckBox value=Телескопическая product_margin=Штекерная|Телескопическая]&Бренд=[type=assortmentCheckBox value=MIKADO product_margin=TRAPER|ЛОТОС|XING SHENG|OWNER|BERKLEY|LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]&Теги=";91;
"Удилища/Маховые";"fishing-rods/wave";"Удочка маховая MIKADO Princessa 4 м";;"<p>	Карбоновая (углепластиковая) удочка длинного сложения с кольцами длинной 4 метра. Легкая, компактная, удобная в руке. Большое количество колец позволяет распределять нагрузку по всей длине удилища. Защитный колпачек в комплекте. Металлический катушкодержатель.</p><p>	<strong>Производитель</strong>: Mikado<br />	<strong>Длина</strong>: 4&nbsp;м<br />	<strong>Количество колен</strong>: 4<br />	<strong>Тест</strong>: 10 - 30 гр<br />	<strong>Материал</strong>: Карбон (Углепластк)<br />	<strong>Конструкция</strong>: Телескопическая</p>";"650";"udochka-mahovaya-mikado-princessa-4-m";"mikado-princess-4-m.png[:param:][alt=Удочка маховая MIKADO Princessa 4 м][title=Удочка маховая MIKADO Princessa 4 м]|mikado-princess-4-m-b.png|mikado-princess-4-m-r.png";"CN90";"-1";"1";"Купить Удочка маховая MIKADO Princessa 4 м у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Удочка маховая MIKADO Princessa 4 м купить, CN90, Удочка, маховая, MIKADO, Princessa, 4 м";"Карбоновая (углепластиковая) удочка длинного сложения с кольцами длинной 4 метра. Легкая, компактная, удобная в руке. Большое количество колец позволяет распределять нагрузку по всей длине удилища";;"0";"0";"96";0;"";;;RUR;"Характеристики=[type=textarea value= product_margin=]&Конструкция=[type=assortmentCheckBox value=Телескопическая product_margin=Штекерная|Телескопическая]&Бренд=[type=assortmentCheckBox value=MIKADO product_margin=TRAPER|ЛОТОС|XING SHENG|OWNER|BERKLEY|LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]&Теги=";90;
"Удилища/Маховые";"fishing-rods/wave";"Удочка маховая MIKADO Princessa 6.3 м";;"<p>	Карбоновая (углепластиковая) удочка короткого сложения с кольцами длинной 6,3&nbsp;метра. Легкая, компактная, удобная в руке. Большое количество колец позволяет распределять нагрузку по всей длине удилища. Защитный колпачек в комплекте. Металлический катушкодержатель.</p><p>	<strong>Производитель</strong>: Mikado<br />	<strong>Длина</strong>: 6.3&nbsp;м<br />	<strong>Длина в сборе</strong>: 76 см<br />	<strong>Тест</strong>: 10 - 30 гр<br />	<strong>Материал</strong>: Карбон (Углепластк)<br />	<strong>Конструкция</strong>: Телескопическая</p>";"1170";"udochka-mahovaya-mikado-princessa-6-3-m";"mikado-princess-6-3.JPG|mikado-princess-6-3-p.JPG|mikado-princess-6-3-r.JPG";"CN89";"-1";"1";"Купить Удочка маховая MIKADO Princessa 6.3 м у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Удочка маховая MIKADO Princessa 6.3 м купить, CN89, Удочка, маховая, MIKADO, Princessa, 6.3 м";"Карбоновая (углепластиковая) удочка короткого сложения с кольцами длинной 6,3 метра. Легкая, компактная, удобная в руке. Большое количество колец позволяет распределять нагрузку по всей длине удилища";;"0";"0";"95";0;"";;;RUR;"Характеристики=[type=textarea value= product_margin=]&Конструкция=[type=assortmentCheckBox value=Телескопическая product_margin=Штекерная|Телескопическая]&Бренд=[type=assortmentCheckBox value=MIKADO product_margin=TRAPER|ЛОТОС|XING SHENG|OWNER|BERKLEY|LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]&Теги=";89;
"Удилища/Маховые";"fishing-rods/wave";"Удочка маховая MIKADO Princessa 5.4 м";;"<p>	Карбоновая (углепластиковая) удочка короткого сложения с кольцами длинной 5,4&nbsp;метра. Легкая, компактная, удобная в руке. Большое количество колец позволяет распределять нагрузку по всей длине удилища. Защитный колпачек в комплекте. Металлический катушкодержатель.</p><p>	<strong>Производитель</strong>: Mikado<br />	<strong>Длина</strong>: 5.4&nbsp;м<br />	<strong>Длина в сборе</strong>: 73 см<br />	<strong>Тест</strong>: 10 - 30 гр<br />	<strong>Материал</strong>: Карбон (Углепластк)<br />	<strong>Конструкция</strong>: Телескопическая</p>";"970";"udochka-mahovaya-mikado-princessa-5-4-m";"mikado-princess-5-4.JPG|mikado-princess-5-4-p.JPG|mikado-princess-5-4-r.JPG";"CN88";"-1";"1";"Купить Удочка маховая MIKADO Princessa 5.4 м у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Удочка маховая MIKADO Princessa 5.4 м купить, CN88, Удочка, маховая, MIKADO, Princessa, 5.4 м";"Карбоновая (углепластиковая) удочка короткого сложения с кольцами длинной 5,4 метра. Легкая, компактная, удобная в руке. Большое количество колец позволяет распределять нагрузку по всей длине удилища";;"0";"0";"94";0;"";;;RUR;"Характеристики=[type=textarea value= product_margin=]&Конструкция=[type=assortmentCheckBox value=Телескопическая product_margin=Штекерная|Телескопическая]&Бренд=[type=assortmentCheckBox value=MIKADO product_margin=TRAPER|ЛОТОС|XING SHENG|OWNER|BERKLEY|LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]&Теги=";88;
"Удилища/Маховые";"fishing-rods/wave";"Удочка маховая MIKADO Princessa 4.5 м";;"<p>	Карбоновая (углепластиковая) удочка короткого сложения с кольцами длинной 4,5 метра. Легкая, компактная, удобная в руке. Большое количество колец позволяет распределять нагрузку по всей длине удилища. Защитный колпачек в комплекте. Металлический катушкодержатель.</p><p>	<strong>Производитель</strong>: Mikado<br />	<strong>Длина</strong>: 4.5 м<br />	<strong>Длина в сборе</strong>: 69 см<br />	<strong>Тест</strong>: 10 - 30 гр<br />	<strong>Материал</strong>: Карбон (Углепластк)<br />	<strong>Конструкция</strong>: Телескопическая</p>";"870";"udochka-mahovaya-mikado-princessa-4-5-m";"mikado-princess-4-5.JPG|mikado-princess-4-5-p.JPG|mikado-princess-4-5-r.JPG";"CN87";"-1";"1";"Купить Удочка маховая MIKADO Princessa 4.5 м у нас в интернет-магазине YURAN по низкой цене и доставкой в любые регионы";"Удочка маховая MIKADO Princessa 4.5 м купить, CN87, Удочка, маховая, MIKADO, Princessa, 4.5 м";"Карбоновая (углепластиковая) удочка короткого сложения с кольцами длинной 4,5 метра. Легкая, компактная, удобная в руке. Большое количество колец позволяет распределять нагрузку по всей длине удилища";;"0";"0";"93";0;"";;;RUR;"Характеристики=[type=textarea value= product_margin=]&Конструкция=[type=assortmentCheckBox value=Телескопическая product_margin=Штекерная|Телескопическая]&Бренд=[type=assortmentCheckBox value=MIKADO product_margin=TRAPER|ЛОТОС|XING SHENG|OWNER|BERKLEY|LIGHT SPOT|VIVA|RYOBI|COBRA|TEBEN|CONCEPT|CROCODILE|OKUMA|LINE WINDER|TRABUCCO|MIKADO|G-STONE|GLOBE|LIBAO]&Теги=";87;
